P[day],d[hour]
9.398977000000000359e+00,3.919999999999999929e+00
2.299659099999999867e+01,4.429999999999999716e+00
1.770632000000000161e+01,2.029999999999999805e+00
1.475650148999999978e+01,4.937503300000000372e+00
5.113858800000000038e+00,2.361000000000000210e+00
1.228321099999999966e+01,4.309999999999999609e+00
2.119473299999999938e+01,4.650000000000000355e+00
1.627356299999999933e+01,7.639999999999999680e+00
3.850614000000000203e+00,1.780000000000000027e+00
1.950742800000000088e+01,3.399999999999999911e+00
2.995636600000000094e+00,2.270999999999999908e+00
2.974045100000000019e+01,5.290000000000000036e+00
3.655255100000000112e+01,6.250000000000000000e+00
1.156105200000000011e+01,3.729999999999999982e+00
2.787173999999999818e+00,1.459999999999999964e+00
7.676972000000000129e+00,2.200000000000000178e+00
3.355719600000000025e+00,1.608000000000000096e+00
1.036743700000000068e+01,2.080000000000000071e+00
2.620069077999999863e+01,4.001485299999999690e+00
7.187256999999999785e+00,2.569999999999999840e+00
4.688629299999999667e+00,2.641999999999999904e+00
1.255017100000000063e+01,3.680000000000000160e+00
9.032178000000000040e+00,3.250000000000000000e+00
2.399010000000000087e+00,1.991999999999999993e+00
5.608710000000000306e+00,1.797600000000000087e+00
4.163872999999999713e+00,2.750000000000000000e+00
1.999194400000000016e+01,4.940000000000000391e+00
7.806163999999999881e+00,2.779999999999999805e+00
3.665912000000000059e+00,1.629999999999999893e+00
8.234885000000000232e+00,3.589999999999999858e+00
1.487138700000000036e+01,4.139999999999999680e+00
1.546586910000000081e+01,3.160000000000000142e+00
3.793305999999999845e+00,1.530000000000000027e+00
1.422601999999999922e+00,1.123199999999999976e+00
5.340720000000000134e+00,1.153000000000000025e+00
2.344700999999999880e+01,5.711999999999999744e+00
1.593708999999999953e+01,3.287999999999999812e+00
2.064600000000000080e+01,2.375999999999999890e+00
5.026290000000000369e+00,2.279999999999999805e+00
9.658690000000001774e+00,2.855999999999999872e+00
2.020090000000000074e+01,3.576000000000000068e+00
5.762179999999999858e+00,2.232000000000000206e+00
4.443599999999999994e+00,2.831999999999999851e+00
6.429590000000000138e+00,2.901600000000000179e+00
1.409291999999999945e+01,2.807999999999999829e+00
2.140861820000000026e+00,1.718658000000000019e+00
3.114891699999999819e+00,2.362632099999999902e+00
9.844129999999999825e+00,3.696000000000000174e+00
1.102130000000000010e+01,4.320000000000000284e+00
4.521952999999999889e+00,3.000000000000000000e+00
1.643444999999999823e+01,3.600000000000000089e+00
1.445839999999999925e+01,6.791999999999999815e+00
5.776474999999999582e+00,2.100000000000000089e+00
1.283305999999999969e+01,3.407999999999999918e+00
2.060367999999999977e+00,1.490399999999999947e+00
8.778299999999999770e+00,2.903999999999999915e+00
4.016630000000000145e+00,3.192000000000000171e+00
1.056131000000000064e+01,2.640000000000000124e+00
9.401719999999999189e+00,2.112000000000000099e+00
7.938799999999999635e+00,1.463999999999999968e+00
1.603430000000000177e+01,3.144000000000000128e+00
2.680539999999999878e+01,2.927999999999999936e+00
2.169999999999999929e+01,4.104000000000000092e+00
1.866025000000000045e+00,1.963200000000000056e+00
4.195249999999999702e+00,1.272000000000000020e+00
6.679100000000000037e+00,1.512000000000000011e+00
9.716010000000000701e+00,1.991999999999999993e+00
1.362757000000000041e+01,2.160000000000000142e+00
2.380980000000000096e+00,1.919999999999999929e+00
7.473309999999999675e+00,3.556799999999999962e+00
2.873420000000000130e+01,3.287999999999999812e+00
6.339069000000000287e+00,3.200000000000000178e+00
8.583565999999999363e+00,3.100000000000000089e+00
2.085133700000000090e+01,5.200000000000000178e+00
4.604982900000000434e+00,8.789999999999999147e+00
3.312911999999999857e+00,2.166999999999999815e+00
4.622653999999999819e+00,2.700000000000000178e+00
1.539872300000000038e+01,3.500000000000000000e+00
4.803352000000000288e+00,2.500000000000000000e+00
8.491281999999999996e+00,2.299999999999999822e+00
6.738619999999999610e-01,1.600000000000000089e+00
3.572325999999999890e+00,1.300000000000000044e+00
6.393024999999999736e+00,3.700000000000000178e+00
1.878783900000000173e+01,4.700000000000000178e+00
7.599757999999999791e-01,9.747350000000000181e-01
1.000510000000000055e+01,2.923200000000000021e+00
3.865053000000000072e+00,1.600000000000000089e+00
6.293098999999999776e+00,1.899999999999999911e+00
1.727474000000000132e+01,5.200000000000000178e+00
3.358997899999999959e+01,4.900000000000000355e+00
1.311536500000000061e+01,2.700000000000000178e+00
3.435511299999999935e+00,2.109999999999999876e+00
2.254940600000000117e+01,4.799999999999999822e+00
4.941906999999999606e+00,2.899999999999999911e+00
9.224529999999999674e+00,3.700000000000000178e+00
2.097895899999999969e+01,4.400000000000000355e+00
1.908083999999999891e+00,2.500000000000000000e+00
4.017905260000000034e+00,9.949533000000000404e-01
1.310200000000000031e+01,2.770000000000000018e+00
6.535000000000000142e+00,2.069999999999999840e+00
6.688509999999999955e+00,3.240000000000000213e+00
3.471142210000000006e+00,2.501266999999999907e+00
2.199450000000000127e+00,1.439999999999999947e+00
5.656880000000000130e+00,4.360000000000000320e+00
1.729023360000000009e+00,1.688727400000000101e+00
1.915299999999999869e+01,7.008000000000000007e+00
3.165510000000000090e+01,4.631999999999999673e+00
2.051069999999999993e+01,3.383999999999999897e+00
2.770522000000000151e+00,2.347199999999999953e+00
5.736489999999999867e+00,3.287999999999999812e+00
1.093459000000000003e+01,2.736000000000000210e+00
8.751979999999999649e+00,3.000000000000000000e+00
3.535155000000000047e+00,5.431199999999999584e+00
1.220772999999999975e+01,3.626399999999999846e+00
9.784300000000001774e+00,2.759999999999999787e+00
2.849282000000000092e+00,1.907000000000000028e+00
9.007400000000000517e+00,2.423999999999999932e+00
7.052349999999999675e+00,2.047200000000000131e+00
2.537119999999999820e+00,2.160000000000000142e+00
2.288200000000000145e+01,3.120000000000000107e+00
2.069150000000000134e+01,2.279999999999999805e+00
1.129664999999999964e+01,1.800000000000000044e+00
3.094030000000000058e+01,5.280000000000000249e+00
3.002621500000000054e+00,3.595000000000000195e+00
2.573329999999999895e+00,2.807999999999999829e+00
6.671960000000000335e+00,1.560000000000000053e+00
1.619802999999999926e+01,1.608000000000000096e+00
2.026529999999999987e+01,5.256000000000000227e+00
2.545690000000000097e+01,4.799999999999999822e+00
6.531419999999999781e+00,3.263999999999999790e+00
1.264654999999999951e+01,2.927999999999999936e+00
5.069630000000000081e+00,4.709999999999999964e+00
8.054230000000000445e+00,2.975999999999999979e+00
7.065000000000000391e+00,1.752000000000000002e+00
2.869109999999999872e+01,7.871999999999999886e+00
1.397819999999999929e+01,3.443999999999999950e+00
6.985409999999999897e+00,1.409999999999999920e+00
5.577390000000000292e+00,1.669999999999999929e+00
1.518709999999999916e+01,2.149999999999999911e+00
7.759900000000000020e+00,1.449999999999999956e+00
2.416689999999999827e+01,2.250000000000000000e+00
7.495689999999999742e+00,3.590399999999999814e+00
1.956879999999999953e+01,5.711999999999999744e+00
7.817510000000000403e+00,5.184000000000000163e+00
1.828900000000000148e+01,6.719999999999999751e+00
8.200078599999999440e+00,2.392999999999999794e+00
1.099501000000000062e+01,4.485599999999999810e+00
1.035159999999999947e+01,2.447999999999999954e+00
5.063469999999999693e+00,1.682399999999999896e+00
1.909120000000000061e+01,5.136000000000000121e+00
5.604729999999999990e+00,3.048000000000000043e+00
2.888190000000000168e+01,4.224000000000000199e+00
6.102409999999999890e+00,2.344800000000000217e+00
2.747128000000000014e+00,1.660800000000000054e+00
9.997909999999999187e+00,2.712000000000000188e+00
6.421490000000000364e+00,2.882400000000000073e+00
2.785219999999999985e+01,4.607999999999999652e+00
6.845409999999999551e-01,8.184000000000000163e-01
8.777089999999999392e+00,4.224000000000000199e+00
9.726703199999999327e+00,4.397000000000000242e+00
4.612440000000000317e+00,1.144800000000000040e+00
1.095962000000000103e+00,9.264000000000000012e-01
1.844951000000000008e+01,2.414400000000000102e+00
1.373287999999999975e+01,2.860799999999999788e+00
2.900220000000000020e+00,1.303199999999999914e+00
1.419713999999999920e+00,1.368000000000000105e+00
1.013446000000000069e+01,2.855999999999999872e+00
8.407168999999999670e+00,5.051999999999999602e+00
1.013673509999999922e+01,5.028999999999999915e+00
1.824840999999999980e+01,1.149600000000000044e+01
1.217508870000000076e+00,2.731298900000000085e+00
4.166126529999999661e+00,3.700032699999999952e+00
4.735923190000000282e+00,7.081961200000000289e+00
5.031630869999999867e+00,5.604238200000000170e+00
1.710012199999999982e+00,1.790000000000000036e+00
3.329464919999999939e+00,4.012310799999999844e+00
9.689927200000000296e-01,2.549630899999999922e+00
3.080185499999999799e+00,3.233000000000000096e+00
2.871696800000000049e+00,4.541000000000000369e+00
4.611732800000000410e+00,4.065000000000000391e+00
4.113768999999999565e+00,4.940999999999999837e+00
3.474101090000000003e+00,3.552265699999999971e+00
3.612773310000000127e+00,4.100581400000000265e+00
2.255285199999999879e+00,2.060000000000000053e+00
5.551491699999999696e+00,4.214999999999999858e+00
2.703394199999999969e+00,2.927000000000000046e+00
2.989509200000000089e+00,3.350388300000000097e+00
7.845607499999999845e+00,5.892000000000000348e+00
2.734765299999999844e+00,3.208000000000000185e+00
3.244045369999999817e+00,3.677427199999999896e+00
1.481090290000000032e+00,4.158829100000000167e+00
4.407843755000000101e+02,2.169300000000000139e+01
5.723766319999999723e+02,2.442000000000000171e+01
1.785523215999999991e+01,7.525822999999999929e+00
8.664764447999999675e+01,4.232599999999999696e+00
1.763587760000000060e+00,3.303422299999999812e+00
1.095415999999999990e+01,3.279999999999999805e+00
2.040857073999999827e+01,6.641200000000000436e+00
1.361645470000000024e+01,5.174999999999999822e+00
1.344785087999999860e+02,5.498400000000000176e+00
2.840730982000000040e+02,7.410899999999999821e+00
3.420578507999999829e+01,5.169100000000000250e+00
7.684333460000000393e+00,1.434600000000000097e+00
3.905126039999999854e+00,2.913691899999999890e+00
2.118761849999999924e+01,3.689999999999999947e+00
3.182453040000000044e+01,4.169999999999999929e+00
7.008217870000000183e+00,3.811999999999999833e+00
8.719801349999999118e+00,3.745400000000000063e+00
5.973714429999999709e+01,8.000600000000000378e+00
9.194012530000000538e+01,9.195000000000000284e+00
1.249225160000000017e+02,1.194200000000000017e+01
2.106013843000000065e+02,1.199220000000000041e+01
3.315972732000000178e+02,1.440399999999999991e+01
1.412416709999999966e+02,6.736799999999999677e+00
4.119999999999999774e-01,7.299999999999999822e-01
6.843034399999999629e+00,2.790000000000000036e+00
2.427855299999999872e+01,4.389999999999999680e+00
3.743166729999999998e+00,3.688800000000000079e+00
1.042367744000000052e+01,5.225699999999999790e+00
2.234287730000000138e+01,6.700128000000000306e+00
5.431996150999999884e+01,8.585800000000000765e+00
4.288178499999999893e+00,1.580000000000000071e+00
1.706326400000000021e+00,1.358999999999999986e+00
8.374996799999999686e-01,1.964081200000000083e+00
4.529484999999999673e+01,6.863000000000000433e+00
6.887070729999999585e+00,4.467900000000000205e+00
1.281590420999999935e+01,6.385600000000000165e+00
3.533319319999999664e+01,5.966000000000000192e+00
1.200183550999999937e+02,1.163700000000000045e+01
1.430517578999999984e+01,4.535000000000000142e+00
9.181891220000000686e+00,4.342999999999999972e+00
4.336435060000000341e+00,4.144499999999999851e+00
3.554856340000000170e+00,2.100400000000000045e+00
5.287907539999999962e+00,8.527400000000000091e+00
6.498014699999999699e+00,2.438400000000000123e+00
1.976169246999999984e+01,3.909699999999999953e+00
5.184989609999999693e+00,2.139699999999999935e+00
1.243929428000000037e+01,3.176000000000000156e+00
1.135010641999999947e+01,2.279199999999999893e+00
3.487688780000000044e+00,3.836609999999999854e+00
6.029772409999999638e+00,3.960999999999999854e+00
3.426857410000000215e+01,4.825099999999999945e+00
5.753215390000000262e+00,1.794799999999999951e+00
5.508606989999999648e+00,3.078800000000000203e+00
1.893055118999999920e+01,3.371999999999999886e+00
1.657099265000000088e+01,2.905199999999999783e+00
1.600496657000000056e+01,6.504699999999999704e+00
1.954525969999999946e+00,2.094399999999999817e+00
1.056552650999999940e+02,9.390000000000000568e+00
7.234003809999999923e+00,2.165000000000000036e+00
4.910110929999999740e+01,6.341000000000000192e+00
1.411230020000000085e+00,1.432500000000000107e+00
5.286919959999999641e+00,2.579000000000000181e+00
7.071361190000000185e+00,2.757000000000000117e+00
1.031174786000000054e+01,3.181799999999999962e+00
1.614558982000000142e+01,4.543171100000000351e+00
2.745361460000000164e+01,3.746999999999999886e+00
9.691517070000000444e+01,6.065000000000000391e+00
1.347472742000000068e+01,2.599499999999999922e+00
1.099470890999999995e+01,1.592899999999999983e+00
6.213859790000000061e+01,4.293800000000000061e+00
6.641597889999999893e+01,7.060999999999999943e+00
3.732287219999999905e+01,7.214599999999999902e+00
3.651576390000000316e+01,3.657700000000000173e+00
1.907810680000000092e+00,1.870700000000000029e+00
2.514628500000000155e+00,1.623899999999999899e+00
4.417692520000000123e+00,2.322999999999999954e+00
1.596532717999999917e+01,4.583700000000000330e+00
1.796098029999999994e+02,1.375500000000000078e+01
1.932945601999999852e+01,3.794000000000000039e+00
1.226223960000000002e+00,2.168899999999999828e+00
3.290114079999999941e+00,1.515099999999999891e+00
7.560522090000000084e+00,3.857299999999999951e+00
1.212401737000000068e+01,3.309099999999999930e+00
2.714078370000000184e+00,1.311500000000000110e+00
1.228799542999999943e+02,7.834999999999999964e+00
1.063788610000000023e+00,1.072000000000000064e+00
1.484601819000000091e+02,5.498999999999999666e+00
7.127664170000000077e+00,2.491000000000000103e+00
9.348853600000001096e-01,1.408300000000000107e+00
1.142755097999999947e+01,4.607400000000000162e+00
2.366834635000000020e+01,5.829699999999999882e+00
5.175530504000000320e+01,7.435500000000000220e+00
2.011183190000000138e+02,1.032799999999999940e+01
2.475776520000000147e+01,6.998000000000000220e+00
1.013200555000000058e+01,3.168299999999999894e+00
3.850522399999999834e+01,5.940999999999999837e+00
6.774089840000000251e+00,2.621500000000000163e+00
2.641044198999999892e+01,3.071499999999999897e+00
1.437504582000000042e+01,3.208000000000000185e+00
5.618864359999999891e+01,6.527199999999999669e+00
3.188990149999999968e+00,2.721999999999999975e+00
6.921014519999999948e+00,4.359099999999999753e+00
3.273447840000000220e+00,1.729200000000000070e+00
5.412203930000000440e+00,2.947200000000000042e+00
7.125943870000000402e+00,3.001399999999999846e+00
1.537890140000000017e+01,4.661999999999999922e+00
2.112856550000000055e+01,3.851999999999999869e+00
2.596190066999999857e+01,6.273200000000000109e+00
3.485369029999999668e+01,5.333000000000000185e+00
1.809217289999999991e+02,8.990000000000000213e+00
2.414348679999999803e+00,1.270100000000000007e+00
4.306563889999999617e+00,4.110699999999999577e+00
2.295035149999999913e+00,1.653999999999999915e+00
2.749563399999999902e+01,4.857999999999999652e+00
1.408826441999999979e+01,4.184700000000000308e+00
1.109643705999999952e+02,1.283099999999999952e+01
3.764170120000000175e+00,2.011099999999999888e+00
6.164875999999999578e+00,3.262000000000000011e+00
1.357078281000000075e+01,3.353899999999999881e+00
2.398008540000000011e+01,5.350999999999999979e+00
4.384439720999999679e+01,6.801999999999999602e+00
4.687767240000000157e+01,1.004100000000000037e+01
2.757977379999999812e+00,2.148899999999999810e+00
9.304138780000000608e+00,1.925400000000000000e+00
1.407969235999999924e+01,1.375000000000000000e+00
1.654081386000000009e+01,2.599600000000000133e+00
3.609313059999999851e+00,1.775199999999999889e+00
