t,f,df
4.948824428512380109e+02,9.993248581886291504e-01,2.763002412393689156e-04
4.949028771044395398e+02,1.000296115875244141e+00,2.763526863418519497e-04
4.949233114575908985e+02,1.000276923179626465e+00,2.763512311503291130e-04
4.949437456107989419e+02,1.001021623611450195e+00,2.764691598713397980e-04
4.949641798640004708e+02,1.000387430191040039e+00,2.763124066404998302e-04
4.950050483703598729e+02,1.000866413116455078e+00,2.763736702036112547e-04
4.950254827235039556e+02,9.996502399444580078e-01,2.763312077149748802e-04
4.950459169767127605e+02,1.000738859176635742e+00,2.763266093097627163e-04
4.950663511298625963e+02,9.998565316200256348e-01,2.763034135568886995e-04
4.950867854830066790e+02,1.000436902046203613e+00,2.763156371656805277e-04
4.951276538893653196e+02,1.000029087066650391e+00,2.762462245300412178e-04
4.951480882424511947e+02,1.000212311744689941e+00,2.763045486062765121e-04
4.951685224956599995e+02,9.996578097343444824e-01,2.763285301625728607e-04
4.951889567487523891e+02,9.999048113822937012e-01,2.763300144579261541e-04
4.952093910018957104e+02,9.999754428863525391e-01,2.762832446023821831e-04
4.952298252550463076e+02,1.000299334526062012e+00,2.763413940556347370e-04
4.952502594081961433e+02,1.000337362289428711e+00,2.763837983366101980e-04
4.952706937612820184e+02,1.000529527664184570e+00,2.763338852673768997e-04
4.952911280144326156e+02,1.000162243843078613e+00,2.763703232631087303e-04
4.953115621675242437e+02,1.000295996665954590e+00,2.763741358648985624e-04
4.953319965206101188e+02,1.000397443771362305e+00,2.763272495940327644e-04
4.953524307737607160e+02,1.000107407569885254e+00,2.763142692856490612e-04
4.953728649268523441e+02,9.999325275421142578e-01,2.762842050287872553e-04
4.953932992799382191e+02,1.000140070915222168e+00,2.763624943327158689e-04
4.954137335330306087e+02,1.000725746154785156e+00,2.764074888546019793e-04
4.954341676861222368e+02,1.000038981437683105e+00,2.763431693892925978e-04
4.954546020392081118e+02,1.000286102294921875e+00,2.764030941762030125e-04
4.954954706453281688e+02,9.995249509811401367e-01,2.763454394880682230e-04
4.955159047984197969e+02,1.000287175178527832e+00,2.763383963610976934e-04
4.955363390514539788e+02,1.000206947326660156e+00,2.763502998277544975e-04
4.955567734045398538e+02,9.995965361595153809e-01,2.762700896710157394e-04
4.955772075575732742e+02,1.000104665756225586e+00,2.763109514489769936e-04
4.955976418106074561e+02,1.000180602073669434e+00,2.762755029834806919e-04
4.956180761636351235e+02,1.000349402427673340e+00,2.762821095529943705e-04
4.956385103166685440e+02,9.999653100967407227e-01,2.762988151516765356e-04
4.956589445697027259e+02,1.000408530235290527e+00,2.763541706372052431e-04
4.956793789227303932e+02,9.996697902679443359e-01,2.762540825642645359e-04
4.956998131757063675e+02,1.000502467155456543e+00,2.762427029665559530e-04
4.957202473287397879e+02,1.000536918640136719e+00,2.763429656624794006e-04
4.957611159347434295e+02,1.000073909759521484e+00,2.762602525763213634e-04
4.957815500877186423e+02,1.000266432762145996e+00,2.762391522992402315e-04
4.958019844406881020e+02,1.000416398048400879e+00,2.762765216175466776e-04
4.958224186936640763e+02,1.000142693519592285e+00,2.763124939519912004e-04
4.958428528466392891e+02,9.997825622558593750e-01,2.762257936410605907e-04
4.958632871996087488e+02,1.000619173049926758e+00,2.762546646408736706e-04
4.958837214525265153e+02,1.000198006629943848e+00,2.762403455562889576e-04
4.959041556055017281e+02,9.999392032623291016e-01,2.762970107141882181e-04
4.959245899584711879e+02,9.997596144676208496e-01,2.762136282399296761e-04
4.959450242113889544e+02,1.000267863273620605e+00,2.762222138699144125e-04
4.959654583643059595e+02,1.000690579414367676e+00,2.763275697361677885e-04
4.959858927172172116e+02,1.000262379646301270e+00,2.762661897577345371e-04
4.960063268701342167e+02,1.000140428543090820e+00,2.761645591817796230e-04
4.960267612230527448e+02,1.000313043594360352e+00,2.762733201961964369e-04
4.960471954759632354e+02,1.000498414039611816e+00,2.763011725619435310e-04
4.960676296288220328e+02,1.000226378440856934e+00,2.762300428003072739e-04
4.960880639817405608e+02,1.000255227088928223e+00,2.762255317065864801e-04
4.961084982345928438e+02,1.000180840492248535e+00,2.763037045951932669e-04
4.961289324874524027e+02,1.000918149948120117e+00,2.762608637567609549e-04
4.961493667403119616e+02,1.000094771385192871e+00,2.762545773293823004e-04
4.961902352460238035e+02,1.000798821449279785e+00,2.762528019957244396e-04
4.962106694988251547e+02,1.000334024429321289e+00,2.762680232990533113e-04
4.962311037516774377e+02,9.997479915618896484e-01,2.762107178568840027e-04
4.962515380044787889e+02,1.000140547752380371e+00,2.762051299214363098e-04
4.962719723573391093e+02,1.000876188278198242e+00,2.762515796348452568e-04
4.962924065101324231e+02,1.000445842742919922e+00,2.762306248769164085e-04
4.963128407629337744e+02,1.000553846359252930e+00,2.762624353636056185e-04
4.963332751157358871e+02,1.000449061393737793e+00,2.762527146842330694e-04
4.963537092684709933e+02,1.000138521194458008e+00,2.762071380857378244e-04
4.963945778740162496e+02,1.000182628631591797e+00,2.762559452094137669e-04
4.964150120267513557e+02,1.000505685806274414e+00,2.762482617981731892e-04
4.964354462794944993e+02,1.000357747077941895e+00,2.761929354164749384e-04
4.964558806322966120e+02,9.997653961181640625e-01,2.762005315162241459e-04
4.964763147849735105e+02,1.000693202018737793e+00,2.762366202659904957e-04
4.964967490377166541e+02,1.000189065933227539e+00,2.761998039204627275e-04
4.965171833904023515e+02,1.000767827033996582e+00,2.762786170933395624e-04
4.965376176431382191e+02,1.000521779060363770e+00,2.762450021691620350e-04
4.965580518958231551e+02,1.000081181526184082e+00,2.762188087217509747e-04
4.965784861485080910e+02,1.000228166580200195e+00,2.762619114946573973e-04
4.965989204011857510e+02,1.000356316566467285e+00,2.762158983387053013e-04
4.966193546538124792e+02,1.000209093093872070e+00,2.761819632723927498e-04
4.966397889064974152e+02,1.000458478927612305e+00,2.762065851129591465e-04
4.966602230591161060e+02,1.000153422355651855e+00,2.762060030363500118e-04
4.966806574117435957e+02,1.000155568122863770e+00,2.762365620583295822e-04
4.967010916643703240e+02,9.999352097511291504e-01,2.761594078037887812e-04
4.967215258169890149e+02,1.000262618064880371e+00,2.761525392998009920e-04
4.967419601696165046e+02,9.998428821563720703e-01,2.762197400443255901e-04
4.967623944222432328e+02,9.996067881584167480e-01,2.761940122582018375e-04
4.967828285748037160e+02,1.000080704689025879e+00,2.762381627690047026e-04
4.968032629273729981e+02,9.998807311058044434e-01,2.762523945420980453e-04
4.968236971799415187e+02,1.000389218330383301e+00,2.762232325039803982e-04
4.968441313325020019e+02,1.000307083129882812e+00,2.762552758213132620e-04
4.968645656850712840e+02,1.000651121139526367e+00,2.762582735158503056e-04
4.968849999375815969e+02,1.000072598457336426e+00,2.762730000540614128e-04
4.969054340900838724e+02,1.000634074211120605e+00,2.763022202998399734e-04
4.969258684426531545e+02,1.000868797302246094e+00,2.762395015452057123e-04
4.969463026951634674e+02,1.000312209129333496e+00,2.762076619546860456e-04
4.969667369476082968e+02,1.000209331512451172e+00,2.761522191576659679e-04
4.969871712001186097e+02,9.997906684875488281e-01,2.761895593721419573e-04
4.970076054525707150e+02,1.000342726707458496e+00,2.762471849564462900e-04
4.970280398050745134e+02,1.000798821449279785e+00,2.762379299383610487e-04
4.970484739575258573e+02,1.000393271446228027e+00,2.762474759947508574e-04
4.970689082099197549e+02,9.998993873596191406e-01,2.762060321401804686e-04
4.970893425623653457e+02,1.000282049179077148e+00,2.762235526461154222e-04
4.971097768148174509e+02,1.000650763511657715e+00,2.763075463008135557e-04
4.971302109672105871e+02,9.998909831047058105e-01,2.761399955488741398e-04
4.971506453195979702e+02,9.996392130851745605e-01,2.762771036941558123e-04
4.971710795719918679e+02,1.000353813171386719e+00,2.762234653346240520e-04
4.972119480767141795e+02,1.000285744667053223e+00,2.761183131951838732e-04
4.972323823291080771e+02,1.000043869018554688e+00,2.762195945251733065e-04
4.972528164813847980e+02,1.000156760215759277e+00,2.762448275461792946e-04
4.972732508337721811e+02,1.000446677207946777e+00,2.762372605502605438e-04
4.972936850860496634e+02,1.000180482864379883e+00,2.762972726486623287e-04
4.973141192383845919e+02,1.000340223312377930e+00,2.761697687674313784e-04
4.973345535906555597e+02,1.000441789627075195e+00,2.763321681413799524e-04
4.973549878429330420e+02,9.998566508293151855e-01,2.762277727015316486e-04
4.973754219952097628e+02,1.000489473342895508e+00,2.762484364211559296e-04
4.973958563474807306e+02,1.000205278396606445e+00,2.761845535133033991e-04
4.974367247519694502e+02,1.000127553939819336e+00,2.762375224847346544e-04
4.974571591041312786e+02,1.000981926918029785e+00,2.763657539617270231e-04
4.974775933564087609e+02,1.000607252120971680e+00,2.763678785413503647e-04
4.974980276085625519e+02,1.000677704811096191e+00,2.763309457805007696e-04
4.975184618607236189e+02,1.000126481056213379e+00,2.762303047347813845e-04
4.975388961129428935e+02,9.997132420539855957e-01,2.762094954960048199e-04
4.975593303650966845e+02,1.000512957572937012e+00,2.761960495263338089e-04
4.975797646171995439e+02,9.998132586479187012e-01,2.761344658210873604e-04
4.976001988693606108e+02,1.000197172164916992e+00,2.762148506008088589e-04
4.976206332215151633e+02,1.000015735626220703e+00,2.761201758403331041e-04
4.976410673735590535e+02,1.000673770904541016e+00,2.763454976957291365e-04
4.976615016256619128e+02,1.000101804733276367e+00,2.762000076472759247e-04
4.977228043819050072e+02,1.000158309936523438e+00,2.762015792541205883e-04
4.977432387339431443e+02,1.000494837760925293e+00,2.762028016149997711e-04
4.977636728859288269e+02,9.999868273735046387e-01,2.762004442047327757e-04
4.977841071379734785e+02,1.000142812728881836e+00,2.761574287433177233e-04
4.978045414899534080e+02,9.998559951782226562e-01,2.763130760286003351e-04
4.978249756419390906e+02,1.000219821929931641e+00,2.760974457487463951e-04
4.978454098939255346e+02,9.996122121810913086e-01,2.760908391792327166e-04
4.978658442459054640e+02,1.000107526779174805e+00,2.761621726676821709e-04
4.978862783978329389e+02,1.000445008277893066e+00,2.761900250334292650e-04
4.979067126497611753e+02,1.000157952308654785e+00,2.760399656835943460e-04
4.979271470016828971e+02,1.000089764595031738e+00,2.761947107501327991e-04
4.979475812536111334e+02,9.998041391372680664e-01,2.761684590950608253e-04
4.979680154054804007e+02,9.996897578239440918e-01,2.761052164714783430e-04
4.979884497573439148e+02,9.998039007186889648e-01,2.762250078376382589e-04
4.980088840092139435e+02,1.000391244888305664e+00,2.761856594588607550e-04
4.980293182610839722e+02,1.000741243362426758e+00,2.762020740192383528e-04
4.980497525128885172e+02,1.000364780426025391e+00,2.761750947684049606e-04
4.980701866646995768e+02,1.000236749649047852e+00,2.761626383289694786e-04
4.980906210165121593e+02,9.999331235885620117e-01,2.761284995358437300e-04
4.981110552683167043e+02,1.000298023223876953e+00,2.761862124316394329e-04
4.981314894201277639e+02,1.000234365463256836e+00,2.761692448984831572e-04
4.981519237718821387e+02,1.000431895256042480e+00,2.762103104032576084e-04
4.981723580236284761e+02,9.998328089714050293e-01,2.760023926384747028e-04
4.981927921753231203e+02,9.997839927673339844e-01,2.761430514510720968e-04
4.982132265270774951e+02,1.001031041145324707e+00,2.763443335425108671e-04
4.982336607787656249e+02,1.000422000885009766e+00,2.761877549346536398e-04
4.982745292820982286e+02,1.000313758850097656e+00,2.761698560789227486e-04
4.982949635337863583e+02,1.000160098075866699e+00,2.760937786661088467e-04
4.983153977854235563e+02,1.000211596488952637e+00,2.761199139058589935e-04
4.983358320370607544e+02,9.995502829551696777e-01,2.759967755991965532e-04
4.983562662886324688e+02,9.999219179153442383e-01,2.760832139756530523e-04
4.983767005402696668e+02,9.999642372131347656e-01,2.761686337180435658e-04
4.983971347918486572e+02,1.000433325767517090e+00,2.761478535830974579e-04
4.984175690433621639e+02,1.000432014465332031e+00,2.761176729109138250e-04
4.984380032949411543e+02,9.998930692672729492e-01,2.761233190540224314e-04
4.984584376464626985e+02,1.000265836715698242e+00,2.760888601187616587e-04
4.984788717979754438e+02,1.000354886054992676e+00,2.762367948889732361e-04
4.984993060494962265e+02,1.000330448150634766e+00,2.761706418823450804e-04
4.985197404009522870e+02,1.000186562538146973e+00,2.760314091574400663e-04
4.985401745524141006e+02,9.999046325683593750e-01,2.760060306172817945e-04
4.985606088038766757e+02,1.000417590141296387e+00,2.761014329735189676e-04
4.985810431553400122e+02,1.000246286392211914e+00,2.760726783890277147e-04
4.986014773067363421e+02,9.995532631874084473e-01,2.760581264737993479e-04
4.986423459095385624e+02,9.999696016311645508e-01,2.761192736215889454e-04
4.986627800608839607e+02,1.000364422798156738e+00,2.761764917522668839e-04
4.986832144122890895e+02,9.998729228973388672e-01,2.760420611593872309e-04
4.987036486636352492e+02,9.997103810310363770e-01,2.760173229034990072e-04
4.987445171662038774e+02,1.000344395637512207e+00,2.760679635684937239e-04
4.987649514174845535e+02,1.000049233436584473e+00,2.762191870715469122e-04
4.987853855687717441e+02,9.997366666793823242e-01,2.761092036962509155e-04
4.988058199200604577e+02,1.000347495079040527e+00,2.760714851319789886e-04
4.988262541712902021e+02,1.000555634498596191e+00,2.761895593721419573e-04
4.988671226736842073e+02,1.000634670257568359e+00,2.762109215836971998e-04
4.988875569248484680e+02,1.000261902809143066e+00,2.761525975074619055e-04
4.989079910760774510e+02,1.000117301940917969e+00,2.761401701718568802e-04
4.989284254271915415e+02,1.000198006629943848e+00,2.761427022051066160e-04
4.989488596783630783e+02,1.000544428825378418e+00,2.760194474831223488e-04
4.989692938294683699e+02,1.000306963920593262e+00,2.761148789431899786e-04
4.989897281805242528e+02,1.000017881393432617e+00,2.761578944046050310e-04
4.990101624316303059e+02,1.000242829322814941e+00,2.761439536698162556e-04
4.990305965826846659e+02,1.000294327735900879e+00,2.760989300440996885e-04
4.990510309337405488e+02,1.000169157981872559e+00,2.761238138191401958e-04
4.990714651847374626e+02,1.000111222267150879e+00,2.760814386419951916e-04
4.990918993357845466e+02,1.000234603881835938e+00,2.761280920822173357e-04
4.991123336867822218e+02,9.994937181472778320e-01,2.760246861726045609e-04
4.991327679377136519e+02,1.000143885612487793e+00,2.761533542070537806e-04
4.991532021887105657e+02,1.000987768173217773e+00,2.761597570497542620e-04
4.991736364395910641e+02,1.000377058982849121e+00,2.760138013400137424e-04
4.991940706905297702e+02,1.000269651412963867e+00,2.760525094345211983e-04
4.992145050414619618e+02,9.999090433120727539e-01,2.760813222266733646e-04
4.992349391923416988e+02,1.000425457954406738e+00,2.761942741926759481e-04
4.992553734431567136e+02,9.996399879455566406e-01,2.760829520411789417e-04
4.992758077940379735e+02,1.000083684921264648e+00,2.760838251560926437e-04
4.993166761956235860e+02,9.998731017112731934e-01,2.760558854788541794e-04
4.993371105464393622e+02,1.000084877014160156e+00,2.761238138191401958e-04
4.993575447972034453e+02,9.999880790710449219e-01,2.760517236310988665e-04
4.993984132986661280e+02,1.000138998031616211e+00,2.761431678663939238e-04
4.994188475494302111e+02,9.998829960823059082e-01,2.760592615231871605e-04
4.994392817000771174e+02,1.000297904014587402e+00,2.761448558885604143e-04
4.994597160507764784e+02,9.996905922889709473e-01,2.760684001259505749e-04
4.994801502014233847e+02,1.000020027160644531e+00,2.760755887720733881e-04
4.995005844520637766e+02,9.998772144317626953e-01,2.760203205980360508e-04
4.995210188026539981e+02,1.000073790550231934e+00,2.760586794465780258e-04
